"Hashtag1";"Hashtag2";"Correlation"
"Hollande";"Macron";"0.5034721"
"INJ";"Montpellier";"0.5231544"
"INJ";"RevenuUniversel";"0.6405943"
"interactiv";"le79inter";"0.5058923"
"Israel";"Jerusalem";"0.5542973"
"Jaures";"Montebourg";"0.5814074"
"Jaures";"Montebourg2017";"0.7219260"
"JeVoteValls";"Valls2017";"0.6988681"
"JeVoteValls";"VallsParis";"0.5549660"
"JeVoteValls";"VallsTF1";"0.5702669"
"JRG";"Pinel";"0.5489080"
"JRG";"Pinel2017";"0.5534024"
"JRG";"PRG";"0.6325880"
"JRG";"SylviaPinel";"0.5680976"
"Koblenz";"LeVraiFillon";"0.5600462"
"Koblenz";"Marine2017";"0.5624143"
"Koblenz";"MLPTF1";"0.5751405"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.5127982"
"LE20H";"Séguin";"0.5088730"
"LEmissionPolitique";"LEP";"0.5112806"
"LEmissionPolitique";"Valls2017";"0.5275731"
"LePen";"Macron";"0.5023122"
"LeVraiFillon";"Marine2017";"0.7424945"
"LeVraiFillon";"MLPTF1";"0.6381817"
"Liévin";"Valls2017";"0.5193943"
"Macron";"Trump";"0.5010835"
"Macron";"Valls";"0.5630910"
"Marine2017";"migrants";"0.5319735"
"Marine2017";"MLPTF1";"0.6726394"
"mer";"VG2016";"0.5751826"
"Montebourg";"Montebourg2017";"0.6290981"
"Montpellier";"RevenuUniversel";"0.5495384"
"neige";"verglas";"0.7438513"
"ONPC";"peillon2017";"0.6693671"
"peillon2017";"PeillonLibé";"0.5110913"
"PenelopeFillon";"PenelopeGate";"0.6065530"
"Pinel";"Pinel2017";"0.6597392"
"Pinel";"PRG";"0.5931258"
"Pinel2017";"PRG";"0.6250386"
"Pinel2017";"SylviaPinel";"0.6754842"
"Poutine";"Trump";"0.5329441"
"PrimaireGauche";"PrimairesGauche";"0.5469363"
"QuestionsPol";"RevenuUniversel";"0.5879136"
"Valls2017";"VallsParis";"0.6574114"
"Valls2017";"VallsTF1";"0.5212850"
"VendeeGlobe";"VG2016";"0.5819794"
