"Hashtag1";"Hashtag2";"Correlation"
"NSNice";"NSRTL";"0.5665391"
"NSNice";"ToutPourLaFrance";"0.7315868"
"NSNimes";"ToutPourLaFrance";"0.6469042"
"NSRTL";"ToutPourLaFrance";"0.6384863"
"PalaisDesCongrès";"Vérité";"0.6202019"
"Paris";"pollution";"0.5248247"
"Peillon";"peillon2017";"0.5090298"
"PLF2017";"PLFSS2017";"0.5974787"
"PLF2017";"QAG";"0.5390136"
"PLF2017";"Sénat";"0.5978462"
"Poutine";"Trump";"0.5493387"
"referendum";"Renzi";"0.5125589"
"RERB";"SNCF";"0.6793769"
"sida";"VIH";"0.5158266"
