"Hashtag1";"Hashtag2";"Correlation"
"FranceInsoumise";"LCI";"0.5762561"
"FRANOR";"Handball2017";"0.6152797"
"Hamon";"Macron";"0.6190376"
"Hamon";"Mélenchon";"0.5047772"
"Hamon";"PrimaireGauche";"0.5042567"
"Hamon";"PrimairesGauche";"0.5959918"
"Hamon";"PS";"0.5238300"
"Hamon";"Valls";"0.6766896"
"Hamon2017";"INJ";"0.6373387"
"Hamon2017";"Mutualité";"0.5466918"
"Hamon2017";"RevenuUniversel";"0.6516025"
"Hamon2017";"RUE";"0.6036338"
"Handball2017";"PhenomenalHandball";"0.6386544"
"Hollande";"Macron";"0.5385865"
"INJ";"Montpellier";"0.5174930"
"INJ";"RevenuUniversel";"0.6260435"
"INJ";"RUE";"0.5161297"
"interactiv";"le79inter";"0.5791410"
"Jaures";"Montebourg";"0.6287510"
"Jaures";"Montebourg2017";"0.7314890"
"JeChoisisMarine";"Marine2017";"0.5131236"
"JeVoteValls";"Valls2017";"0.7450521"
"JeVoteValls";"VallsParis";"0.5642234"
"JeVoteValls";"VallsTF1";"0.5628102"
"JLM2017";"JLMHologramme";"0.5891507"
"JLM2017";"LCI";"0.5090801"
"Koblenz";"LeVraiFillon";"0.5469485"
"Koblenz";"Marine2017";"0.6042008"
"Koblenz";"MLPTF1";"0.6372957"
"Koblenz";"QDI";"0.5973743"
"LaFranceEnMarche";"Macron2017";"0.5647884"
"LaMajoritéEnMarche";"Macron2017";"0.5125364"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.5328432"
"LeVraiFillon";"Marine2017";"0.7125643"
"LeVraiFillon";"MLPTF1";"0.5886906"
"Macron";"Mélenchon";"0.5224687"
"Macron";"Valls";"0.5278712"
"Marine2017";"MLPTF1";"0.7428353"
"MediapartLive";"peillon2017";"0.5148028"
"MLPTF1";"QDI";"0.5976335"
"Montebourg";"Montebourg2017";"0.6451015"
"Montpellier";"RevenuUniversel";"0.5657917"
"Obama";"Trump";"0.5018053"
"Paris2024";"Sharing";"0.7557457"
"Peillon";"peillon2017";"0.5305798"
"peillon2017";"PeillonLibé";"0.5084104"
"PenelopeFillon";"PenelopeGate";"0.6419536"
"Pinel";"Pinel2017";"0.6379478"
"Pinel";"PRG";"0.5442269"
"Pinel2017";"PRG";"0.5309305"
"Pinel2017";"SylviaPinel";"0.5913352"
"PrimaireGauche";"PrimairesGauche";"0.5375522"
"Sénat";"Senat360";"0.5103224"
"STIF";"TransportsIDF";"0.5997182"
"Valls2017";"VallsParis";"0.6664100"
"Valls2017";"VallsTF1";"0.5511358"
"VendeeGlobe";"VG2016";"0.5528161"
