"Hashtag1";"Hashtag2";"Correlation"
"climat";"COP21";"0.5503986"
"concert";"Noël";"0.5007694"
"ConseildeParis";"Paris";"0.5458127"
"ConventionBAP";"LaBAP";"0.5457416"
"ConventionMLP";"DimanchePolitique";"0.6273505"
"ConventionMLP";"LaRéunion";"0.5681413"
"ConventionMLP";"LeVraiFillon";"0.5443171"
"ConventionMLP";"Marine2017";"0.6021573"
"ConventionMLP";"Mayotte";"0.6660549"
"ConventionMLP";"MLPOutremer";"0.5299939"
"ConventionMLP";"MLPTF1";"0.5762465"
"ConventionMLP";"SalonDuCheval";"0.5808701"
"DelitDentraveIVG";"IVG";"0.5642760"
"diesel";"Paris";"0.5243994"
"DimanchePolitique";"LaRéunion";"0.6550118"
"DimanchePolitique";"Marine2017";"0.5666107"
"DimanchePolitique";"Mayotte";"0.6367644"
"DimanchePolitique";"MLPOutremer";"0.7181676"
"DimanchePolitique";"MLPTF1";"0.5222861"
"DimanchePolitique";"SalonDuCheval";"0.5511775"
"DirectAN";"QAG";"0.5141387"
"droite";"gauche";"0.5057501"
"EnMarche";"revolutionenmarche";"0.5752080"
"Fillon";"Juppé";"0.6338615"
"Fillon";"Sarkozy";"0.6222954"
"FillonGagnant";"JeVoteFillon";"0.5267060"
"France3";"FranceInter";"0.5711290"
"FranceInsoumise";"JLM2017";"0.7331582"
"FranceInter";"QuestionsPol";"0.6108168"
"Hamon2017";"LEmissionPolitique";"0.6547071"
"HéninBeaumont";"LeVraiFillon";"0.5194259"
"HéninBeaumont";"Mayotte";"0.5465603"
"Hollande";"Macron";"0.5500649"
"Hollande";"PrimaireDroite";"0.5251208"
"Hollande";"PS";"0.5142533"
"Hollande";"Sarkozy";"0.5070250"
"Hollande";"Valls";"0.5929821"
"ISF";"JLM2017";"0.5465634"
"JeVoteJuppé";"JuppéPrésidentCest";"0.5402895"
"JLM2017";"Mélenchon";"0.5090351"
"JLM2017";"Obsinsoumis";"0.6748750"
"JuppéGagnant";"JuppéPrésidentCest";"0.6498952"
"JuppéPrésidentCest";"VivementJuppe";"0.5741608"
"LaRéunion";"LeVraiFillon";"0.5503104"
"LaRéunion";"Mayotte";"0.6831141"
"LaRéunion";"MLPOutremer";"0.5925784"
"LaRéunion";"referendumcostituzionale";"0.5019057"
"LaRéunion";"SalonDuCheval";"0.5406200"
"LeDirectFerrari";"Les4Vérités";"0.5329702"
"LeVraiFillon";"Mayotte";"0.5432058"
"LeVraiFillon";"MLPTF1";"0.5058961"
"LeVraiFillon";"SalonDuCheval";"0.5299978"
"MadeInFrance";"MIFexpo";"0.5702524"
"Marine2017";"Mayotte";"0.5184603"
"Mayotte";"MLPOutremer";"0.7051524"
"Mayotte";"SalonDuCheval";"0.5804816"
"Noël";"Telethon2016";"0.5392822"
"Normandie";"Rouen";"0.6353709"
"NS2017";"ToutPourLaFrance";"0.5760995"
"NSNice";"NSNimes";"0.6108088"
"NSNice";"NSRTL";"0.5594278"
"NSNice";"ToutPourLaFrance";"0.7347894"
"NSNimes";"ToutPourLaFrance";"0.6609503"
"NSRTL";"ToutPourLaFrance";"0.6098726"
"PalaisDesCongrès";"Vérité";"0.5599305"
"Paris";"StopPollution";"0.6034270"
"Peillon";"peillon2017";"0.5515091"
"PLF2017";"PLFSS2017";"0.6292400"
"PLF2017";"QAG";"0.5607565"
"PLF2017";"Sénat";"0.6047706"
"PLFSS2017";"Sénat";"0.5062385"
"Poutine";"Trump";"0.5462548"
"RERB";"SNCF";"0.6831127"
"sida";"VIH";"0.5149785"
