"Hashtag1";"Hashtag2";"Correlation"
"FluctuatNecMergitur";"ParisSeSouvient";"0.7919919"
"FranceInsoumise";"JLM2017";"0.7102571"
"HDP";"Turquie";"0.5432682"
"Hollande";"Sarkozy";"0.5076706"
"Hollande";"Valls";"0.5565458"
"innovation";"numérique";"0.5881816"
"ISF";"JLM2017";"0.5599327"
"itele";"JeSoutiensItele";"0.6393430"
"JeVoteFillon";"Vérité";"0.5371537"
"JeVoteJuppé";"JuppéPrésidentCest";"0.5836553"
"JeVoteJuppé";"TousJuppe";"0.5760403"
"JLM2017";"Mélenchon";"0.5060523"
"JLM2017";"Obsinsoumis";"0.7167931"
"Juppé";"Sarkozy";"0.5547625"
"JuppéGagnant";"JuppéPrésidentCest";"0.6349802"
"JuppéGagnant";"LE20H";"0.5705417"
"JuppéPrésidentCest";"LE20H";"0.6403183"
"JuppéPrésidentCest";"TousJuppe";"0.5672531"
"JuppéPrésidentCest";"VivementJuppe";"0.5411506"
"LaBAP";"LeMans";"0.7058972"
"LaBAP";"UEngagement";"0.7965397"
"Laprimaire";"PrimaireDroite";"0.5015728"
"LaPrimaireLeDebat";"PrimaireLeDebat";"0.6381086"
"LaRéunion";"Mayotte";"0.5700994"
"LE20H";"TousJuppe";"0.6181744"
"LE20H";"VivementJuppe";"0.5256804"
"LeMans";"UEngagement";"0.7032593"
"Les4Vérités";"Mayotte";"0.5573506"
"Mélenchon";"Obsinsoumis";"0.5533590"
"Meyzieu";"ToutPourLaFrance";"0.6600925"
"Montebourg";"PrimaireGauche";"0.5184232"
"Morbihan";"Vannes";"0.5043334"
"NS2017";"ToutPourLaFrance";"0.6167196"
"NS20H";"NSBordeaux";"0.5345602"
"NS20H";"NSNice";"0.5447240"
"NS20H";"ToutPourLaFrance";"0.5917063"
"NSBordeaux";"NSNice";"0.5219019"
"NSBordeaux";"NSRTL";"0.6837661"
"NSBordeaux";"ToutPourLaFrance";"0.6228300"
"NSNice";"NSNimes";"0.6671040"
"NSNice";"NSRTL";"0.6076384"
"NSNice";"ToutPourLaFrance";"0.6471472"
"NSNimes";"ToutPourLaFrance";"0.5987431"
"NSRTL";"ToutPourLaFrance";"0.5806800"
"PalaisDesCongrès";"Vérité";"0.6507557"
"Paris";"ParisSeSouvient";"0.5113515"
"ParisAgreement";"SmileForThePlanet";"0.6543915"
"PLF2017";"QAG";"0.5687140"
"Primaire";"Primaire2016";"0.5403572"
"Sarkozy";"Trump";"0.5275717"
"TousJuppe";"VivementJuppe";"0.6448743"
"VendeeGlobe";"VG2016";"0.5119291"
