"Hashtag1";"Hashtag2";"Correlation"
"FillonNîmes";"FillonSociétéCivile";"0.6836146"
"FillonPresident";"ImpostureMacron";"0.5477031"
"FillonPresident";"JeVoteFillon";"0.6143964"
"FillonPresident";"LeGrandDebat";"0.5081250"
"FillonPresident";"ProjetFillon";"0.5310244"
"FillonSociétéCivile";"SoutienFillon";"0.5319285"
"FillonTrocadero";"Trocadero";"0.6035149"
"FranceInsoumise";"JaiBastille";"0.6475658"
"FranceInsoumise";"JLM2017";"0.6595298"
"FranceInsoumise";"JLMRennes";"0.5231994"
"FuturDesirable";"Hamon2017";"0.6495156"
"FuturDesirable";"HamonBercy";"0.5249910"
"FuturDesirable";"HamonDebat";"0.5115142"
"FuturDesirable";"JeVotePour";"0.5024055"
"gauche";"Hamon2017";"0.5717862"
"Gers";"LeVraiMacron";"0.5407528"
"Gers";"LilleMLP";"0.5753607"
"Gers";"Marine2017";"0.5861601"
"Gers";"MetzMLP";"0.5817366"
"Gers";"SaintRaphaël";"0.6380510"
"Gers";"Tchad";"0.7078401"
"Hamon";"LePen";"0.5055380"
"Hamon";"Mélenchon";"0.5628709"
"Hamon";"Valls";"0.5516692"
"Hamon2017";"HamonBercy";"0.7583210"
"Hamon2017";"HamonDebat";"0.7170295"
"Hamon2017";"HamonLille";"0.5385241"
"Hamon2017";"HamonPresident";"0.5070842"
"Hamon2017";"JeVotePour";"0.7656145"
"Hamon2017";"LEmissionPolitique";"0.5382319"
"Hamon2017";"ProjetBH";"0.5448226"
"Hamon2017";"RevenuUniversel";"0.6118159"
"Hamon2017";"RUE";"0.5485041"
"HamonBercy";"HamonDebat";"0.6333111"
"HamonBercy";"JeVotePour";"0.6515499"
"HamonBercy";"LEmissionPolitique";"0.5035014"
"HamonDebat";"JeVotePour";"0.6478898"
"HamonLille";"JeVotePour";"0.6112083"
"HamonPresident";"JeVotePour";"0.5204207"
"Hollande";"Macron";"0.6773455"
"Hollande";"Valls";"0.5068171"
"JaiBastille";"JLM2017";"0.7457629"
"JaiBastille";"JLMLeHavre";"0.5217023"
"JaiBastille";"JLMRennes";"0.7010895"
"JeVotePour";"RevenuUniversel";"0.5666131"
"JeVotePour";"SPD";"0.5153878"
"JLM2017";"JLMLeHavre";"0.5583274"
"JLM2017";"JLMRennes";"0.6815719"
"JLMLeHavre";"JLMRennes";"0.6657305"
"JLMLeHavre";"LuttesSociales";"0.6591961"
"JLMRennes";"LuttesSociales";"0.6943799"
"Juppé";"Macron";"0.5278709"
"Juppé";"Sarkozy";"0.5997836"
"LEntretienPolitique";"SaintRaphaël";"0.5128465"
"LePen";"Mélenchon";"0.5254234"
"LeVraiMacron";"LilleMLP";"0.5168716"
"LeVraiMacron";"Marine2017";"0.6824385"
"LeVraiMacron";"MetzMLP";"0.6535207"
"LeVraiMacron";"RSI";"0.5747010"
"LeVraiMacron";"SablesdOlonne";"0.6108215"
"LeVraiMacron";"SaintRaphaël";"0.6116638"
"LeVraiMacron";"Tchad";"0.5093257"
"LilleMLP";"Marine2017";"0.6061973"
"LilleMLP";"MetzMLP";"0.5412443"
"LilleMLP";"SaintRaphaël";"0.7026875"
"LilleMLP";"Tchad";"0.5988094"
"Londres";"Orly";"0.5099286"
"Londres";"Westminster";"0.5457745"
"Lorient";"Morbihan";"0.6124186"
"LuttesSociales";"RMC";"0.5813668"
"Macron";"Mélenchon";"0.5092144"
"Macron";"Valls";"0.5849858"
"Macron2017";"ProgrammeEM";"0.5022651"
"MacronCaen";"MacronGironde";"0.5309758"
"MacronCaen";"ProgrammeEM";"0.5088003"
"MacronGironde";"ProgrammeEM";"0.6035758"
"Marine2017";"MetzMLP";"0.6451129"
"Marine2017";"RSI";"0.6178331"
"Marine2017";"SablesdOlonne";"0.5857406"
"Marine2017";"SaintRaphaël";"0.7121769"
"Marine2017";"Tchad";"0.5777207"
"MetzMLP";"RSI";"0.5052305"
"MetzMLP";"SaintRaphaël";"0.6654262"
"NuitDesDébats";"RivesDeSeine";"0.6230603"
"Paris";"propreté";"0.5267796"
"Paris";"RivesDeSeine";"0.5238388"
"Paris2024";"VenezPartager";"0.7273589"
"RSI";"SablesdOlonne";"0.5740103"
"RSI";"SaintRaphaël";"0.5397384"
"SablesdOlonne";"SaintRaphaël";"0.7084269"
"SaintRaphaël";"Tchad";"0.5854273"
"tempête";"Zeus";"0.6574922"
"TransportsIDF";"VoiesSurBerge";"0.5917842"
