"Hashtag1";"Hashtag2";"Correlation"
"JLMHologramme";"LCI";"0.5184310"
"Koblenz";"LeVraiFillon";"0.5754305"
"Koblenz";"Marine2017";"0.5760637"
"Koblenz";"MLPTF1";"0.6412654"
"Koblenz";"QDI";"0.5098072"
"LaFranceEnMarche";"Macron2017";"0.6258010"
"LEmissionPolitique";"Marine2017";"0.5697662"
"LEmissionPolitique";"migrants";"0.5127907"
"LEmissionPolitique";"MLPTF1";"0.5494256"
"LePen";"Mélenchon";"0.5253245"
"LeVraiFillon";"Marine2017";"0.6371036"
"LeVraiFillon";"MLPTF1";"0.5940425"
"Limoges";"Valls2017";"0.5429907"
"Limoges";"VallsParis";"0.5339631"
"MadeForSharing";"Paris2024";"0.6394177"
"Marine2017";"migrants";"0.5669480"
"Marine2017";"MLPTF1";"0.7378249"
"MLPTF1";"QDI";"0.5279114"
"Montebourg";"Montebourg2017";"0.6284884"
"Paris";"Paris2024";"0.5337257"
"Paris2024";"Sharing";"0.7307672"
"Peillon";"peillon2017";"0.5475829"
"PenelopeFillon";"PenelopeGate";"0.5477118"
"Pinel";"Pinel2017";"0.7160894"
"Pinel2017";"PRG";"0.5318832"
"PrimaireGauche";"PrimairesGauche";"0.5379772"
"PrimairesCitoyennes";"Votez";"0.5011747"
"PrimairesGauche";"PS";"0.5027216"
"Uber";"VTC";"0.8087393"
"Valls2017";"VallsParis";"0.6688585"
"Valls2017";"VallsTF1";"0.5454540"
"VallsParis";"VallsTF1";"0.5088224"
"VendeeGlobe";"VG2016";"0.5095292"
