"Hashtag1";"Hashtag2";"Correlation"
"Hamon2017";"JeVotePour";"0.7684506"
"Hamon2017";"LEmissionPolitique";"0.5315884"
"Hamon2017";"ProjetBH";"0.5414117"
"Hamon2017";"RevenuUniversel";"0.6098901"
"Hamon2017";"RUE";"0.5432374"
"HamonBercy";"HamonDebat";"0.6353055"
"HamonBercy";"JeVotePour";"0.6535973"
"HamonBercy";"LEmissionPolitique";"0.5008901"
"HamonDebat";"HamonLille";"0.5183951"
"HamonDebat";"JeVotePour";"0.6430899"
"HamonLille";"JeVotePour";"0.6298962"
"HamonPresident";"JeVotePour";"0.5566188"
"Hollande";"Macron";"0.6886473"
"Hollande";"Valls";"0.5250811"
"JaiBastille";"JLM2017";"0.7496651"
"JaiBastille";"JLMLeHavre";"0.5405654"
"JaiBastille";"JLMRennes";"0.6996779"
"JeVotePour";"RevenuUniversel";"0.5512168"
"JLM2017";"JLMLeHavre";"0.5850423"
"JLM2017";"JLMRennes";"0.6808583"
"JLMLeHavre";"JLMRennes";"0.6668362"
"JLMLeHavre";"LuttesSociales";"0.6372773"
"JLMRennes";"LuttesSociales";"0.6910892"
"Juppé";"Macron";"0.5213764"
"Juppé";"Sarkozy";"0.5570795"
"LePen";"Mélenchon";"0.5084496"
"LeVraiMacron";"LilleMLP";"0.5142181"
"LeVraiMacron";"Marine2017";"0.6842840"
"LeVraiMacron";"MetzMLP";"0.6507631"
"LeVraiMacron";"RSI";"0.5588747"
"LeVraiMacron";"SablesdOlonne";"0.6123300"
"LeVraiMacron";"SaintRaphaël";"0.6094363"
"LeVraiMacron";"Tchad";"0.5103005"
"LilleMLP";"Marine2017";"0.6006329"
"LilleMLP";"MetzMLP";"0.5351839"
"LilleMLP";"SaintRaphaël";"0.6981290"
"LilleMLP";"Tchad";"0.5976670"
"Londres";"Orly";"0.5285281"
"Londres";"Westminster";"0.5408756"
"Lorient";"Morbihan";"0.5918407"
"LuttesSociales";"RMC";"0.5851063"
"Macron";"Mélenchon";"0.5019063"
"Macron";"Valls";"0.6097286"
"MacronCaen";"MacronGironde";"0.5313381"
"MacronDijon";"MacronGironde";"0.5208411"
"MacronGironde";"MacronReims";"0.5074278"
"Marine2017";"MetzMLP";"0.6540292"
"Marine2017";"RSI";"0.6117841"
"Marine2017";"SablesdOlonne";"0.5769038"
"Marine2017";"SaintRaphaël";"0.7169738"
"Marine2017";"Tchad";"0.5804107"
"MetzMLP";"RSI";"0.5205370"
"MetzMLP";"SaintRaphaël";"0.6682424"
"NuitDesDébats";"RivesDeSeine";"0.6441832"
"Paris";"propreté";"0.5445836"
"Paris";"RivesDeSeine";"0.5253074"
"Paris2024";"VenezPartager";"0.7096792"
"RSI";"SablesdOlonne";"0.5672034"
"RSI";"SaintRaphaël";"0.5489656"
"SablesdOlonne";"SaintRaphaël";"0.7031474"
"SaintRaphaël";"Tchad";"0.5946952"
"tempête";"Zeus";"0.7066304"
"TransportsIDF";"VoiesSurBerge";"0.6701438"
